title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,listing_mode,scraped_date,url
Full Basement Furnished 2 Kanal Luxury Modern House for Sale in DHA Lahore,PKR 24.5 Crore,245000000,6,7,2 Kanal,9000.0,27222,House,True,49,super hot49Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_5_full_basement_furnished_2_kanal_luxury_modern_house_for_sale_in_dha_lahore-54433941-1447-1.html
Most Beautiful One Kanal Modren Design Luxury Bungalow For Sale At Super Hot Location In Dha Phase 7,PKR 7.35 Crore,73500000,5,6,1 Kanal,4500.0,16333,House,True,26,super hot26Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_s_most_beautiful_one_kanal_modren_design_luxury_bungalow_for_sale_at_super_hot_location_in_dha_phase_7-52087490-1626-1.html
Your Dream Brand New 5 Marla House Is Available In Park View City - Jade Extension Block,PKR 2.4 Crore,24000000,4,5,5 Marla,1125.0,21333,House,True,28,super hot28VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,98,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/park_view_city_park_view_city_-_jade_extension_block_your_dream_brand_new_5_marla_house_is_available_in_park_view_city_-_jade_extension_block-53775057-16242-1.html
110% Orginally ADDS Brand New 5-Marla Modern Marvel Elegant Bungalow For Sale At Super Hot Location,PKR 2.6 Crore,26000000,3,4,5 Marla,1125.0,23111,House,True,12,super hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_9_town_110_orginally_adds_brand_new_5-marla_modern_marvel_elegant_bungalow_for_sale_at_super_hot_location-54225509-1452-1.html
5 Marla House For Sale In Lake City - Sector M-7 Block -C Raiwind Road Lahore,PKR 2.95 Crore,29500000,4,5,5 Marla,1125.0,26222,House,True,25,super hot25Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/raiwind_road_lake_city_5_marla_house_for_sale_in_lake_city_-_sector_m-7_block_-c_raiwind_road_lahore-53962060-1103-1.html
Beautiful Interior Designed 1 Kanal House Is Available In Phase 7 DHA,PKR 9 Crore,90000000,5,5,1 Kanal,4500.0,20000,House,True,41,super hot41Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_7_beautiful_interior_designed_1_kanal_house_is_available_in_phase_7_dha-54364116-1450-1.html
Signature Luxury Living | 1 Kanal Fully Furnished Designer Residence with Basement | Prime Main Road Location,PKR 11.45 Crore,114500000,5,6,1 Kanal,4500.0,25444,House,True,22,super hot22Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_signature_luxury_living_1_kanal_fully_furnished_designer_residence_with_basement_prime_main_road_location-54519587-1784-1.html
5 Marla Brand New House Is Up For Sale,PKR 2.65 Crore,26500000,3,4,5 Marla,1125.0,23555,House,True,33,hot33Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/lahore_pak_arab_housing_society_5_marla_brand_new_house_is_up_for_sale-51804819-1006-1.html
"Luxury 3 Marla Triple Storey House For Sale 4 Bedrooms, Near Pak Arab, Vital Homes Lahore",PKR 1.45 Crore,14500000,1,4,3 Marla,675.0,21481,House,True,25,hot25Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/lahore_pak_arab_housing_society_luxury_3_marla_triple_storey_house_for_sale_4_bedrooms_near_pak_arab_vital_homes_lahore-52819665-1006-1.html
ANW REAL ESTATE PROUDLY OFFERS: 1 KANAL ELEGANT AND FULLY MAINTAINED SUPER HOT LOCATED BUNGALOW IS AVAILABLE IN THE BEST BLOCK OF DHA PHASE 8 LAHORE.,PKR 7.5 Crore,75000000,5,6,1 Kanal,4500.0,16666,House,True,38,hot38Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_8_anw_real_estate_proudly_offers_1_kanal_elegant_and_fully_maintained_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_phase_8_lahore-54382355-1451-1.html
ANW REAL ESTATE PROUDLY OFFERS 2 KANAL ELEGANT AND FULLY MAINTAINED SUPER HOT LOCATED BUNGALOW IS AVAILABLE IN THE BEST BLOCK OF DHA PHASE 1 LAHORE,PKR 11.5 Crore,115000000,6,7,2 Kanal,9000.0,12777,House,True,37,hot37Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_1_anw_real_estate_proudly_offers_2_kanal_elegant_and_fully_maintained_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_phase_1_lahore-54382359-1442-1.html
ANW REAL ESTATE PROUDLY OFFERS: 2 KANAL ELEGANT AND FULLY MAINTAINED SUPER HOT LOCATED BUNGALOW IS AVAILABLE IN THE BEST BLOCK OF DHA PHASE 3 LAHORE.,PKR 12 Crore,120000000,6,7,2 Kanal,9000.0,13333,House,True,39,hot39Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_3_anw_real_estate_proudly_offers_2_kanal_elegant_and_fully_maintained_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_phase_3_lahore-54382363-1454-1.html
ANW REAL ESTATE PROUDLY OFFERS: 2 KANAL ELEGANT AND FULLY MAINTAINED SUPER HOT LOCATED BUNGALOW IS AVAILABLE IN THE BEST BLOCK OF DHA PHASE 2 LAHORE.,PKR 11.5 Crore,115000000,6,7,2 Kanal,9000.0,12777,House,True,39,hot39Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_2_anw_real_estate_proudly_offers_2_kanal_elegant_and_fully_maintained_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_phase_2_lahore-54382366-1444-1.html
ANW REAL ESTATE PROUDLY OFFERS: 2 KANAL ELEGANT AND FULLY MAINTAINED SUPER HOT LOCATED BUNGALOW IS AVAILABLE IN THE BEST BLOCK OF DHA PHASE 6 LAHORE.,PKR 22 Crore,220000000,6,7,2 Kanal,9000.0,24444,House,True,39,hot39Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_6_anw_real_estate_proudly_offers_2_kanal_elegant_and_fully_maintained_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_phase_6_lahore-54382381-1448-1.html
5 Marla Brand New Luxurious House For Sale In Park View City Lahore,PKR 2.3 Crore,23000000,4,4,5 Marla,1125.0,20444,House,False,9,9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/lahore_park_view_city_5_marla_brand_new_luxurious_house_for_sale_in_park_view_city_lahore-54424216-1466-1.html
3 Marla Brand New House For Sale In Al Kabir Town Phase 2 B Block Al Hafeez Estate,PKR 1.5 Crore,15000000,4,4,3 Marla,675.0,22222,House,False,17,17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/al_kabir_town_phase_2_al-kabir_phase_2_-_block_b_3_marla_brand_new_house_for_sale_in_al_kabir_town_phase_2_b_block_al_hafeez_estate-54212338-11706-1.html
House Of 1 Kanal Is Available In Contemporary Neighborhood Of Sabzazar Scheme,PKR 7.95 Crore,79500000,7,6,1 Kanal,4500.0,17666,House,False,33,33VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/lahore_sabzazar_scheme_house_of_1_kanal_is_available_in_contemporary_neighborhood_of_sabzazar_scheme-52109641-562-1.html
10 marla house is available for sale,PKR 4.75 Crore,47500000,5,5,10 Marla,2250.0,21111,House,False,15,15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/wapda_town_phase_1_wapda_town_phase_1_-_block_e2_10_marla_house_is_available_for_sale-54521959-4312-1.html
5 Marla Renovated House For Sale,PKR 2.85 Crore,28500000,3,4,5 Marla,1125.0,25333,House,False,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/wapda_town_phase_1_wapda_town_phase_1_-_block_g4_5_marla_renovated_house_for_sale-54159760-4317-1.html
10 Marla House Is Available For Sale In Wapda Town,PKR 5 Crore,50000000,6,6,10 Marla,2250.0,22222,House,False,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/wapda_town_phase_1_wapda_town_phase_1_-_block_f2_10_marla_house_is_available_for_sale_in_wapda_town-54489501-4314-1.html
3 Years Installment Plan Luxury 10 Marla Brand New House In Park View City Lahore,PKR 3.25 Crore,32500000,4,5,10 Marla,2250.0,14444,House,False,15,15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_10_marla_brand_new_house_in_park_view_city_lahore-54511226-1466-1.html
"Fully Furnished 5 Marla House For Sale | Overseas C, Bahria Town Lahore",PKR 2.4 Crore,24000000,3,4,5 Marla,1125.0,21333,House,True,8,8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Lahore,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_c_fully_furnished_5_marla_house_for_sale_overseas_c_bahria_town_lahore-54421319-17552-1.html
Ready to Move 4 & 5 Bedroom 272 Square Yards Villa Available For Sale in Bahria Town Karachi,PKR 2.9 Crore,29000000,5,5,272 Sq. Yd,2448.0,11846,House,True,10,"TitaniumPKR2.9 CroreBahria Town Karachi, Karachi55272 Sq. Yd.Added: 42 minutes agoSMSCall",89,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_bahria_town_karachi_ready_to_move_4_5_bedroom_272_square_yards_villa_available_for_sale_in_bahria_town_karachi-54487599-8298-1.html
235 Square Yard Villas At Precinct-31 Close To Gallery And Mosque Are Available FOR SALE,PKR 1.57 Crore,15700000,3,3,235 Sq. Yd,2115.0,7423,House,True,23,"TitaniumPKR1.57 CroreBahria Town - Precinct 31, Bahria Town Karachi33235 Sq. Yd.Added: 8 hours ago(Updated: 2 hours ago)SMSCall",127,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_-_precinct_31_235_square_yard_villas_at_precinct-31_close_to_gallery_and_mosque_are_available_for_sale-53351745-10045-1.html
"235 Sq Yd Villa For Sale Precinct-31, Bahria Town Karachi Near Sports City Villas | 3 Bedrooms, Drawing, Dining, Closed Italian Kitchen & TV Lounge | Amenities Nearby | 15 Min Drive From Main Gate.",PKR 1.52 Crore,15200000,3,3,235 Sq. Yd,2115.0,7186,House,True,22,"TitaniumPKR1.52 CroreBahria Town - Precinct 31, Bahria Town Karachi33235 Sq. Yd.Added: 12 hours ago(Updated: 12 hours ago)SMSCall",129,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_-_precinct_31_235_sq_yd_villa_for_sale_precinct-31_bahria_town_karachi_near_sports_city_villas_3_bedrooms_drawing_dining_closed_italian_kitchen_tv_lounge_amenities_nearby_15_min_drive_from_main_gate-54414568-10045-1.html
"3Bed DDL 125sq Yard Villa FOR SALE At ALI BLOCK All Amenities Nearby Including MOSQUE, General Store & Parks",PKR 1.4 Crore,14000000,3,3,125 Sq. Yd,1125.0,12444,House,True,13,"TitaniumPKR1.4 CroreBahria Town - Ali Block, Bahria Town - Precinct 1233125 Sq. Yd.Added: 17 hours agoSMSCall",109,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_town_precinct_12_bahria_town_-_ali_block_3bed_ddl_125sq_yard_villa_for_sale_at_ali_block_all_amenities_nearby_including_mosque_general_store_parks-54164822-10023-1.html
500 Yards Bahria Hills Villa With Full Basement 6 Bed DD A+ Solid Construction With Cinema Room Grand Mosque View For Sale in Bahria Town Karachi,PKR 8 Crore,80000000,6,6,500 Sq. Yd,4500.0,17777,House,True,23,"TitaniumPKR8 CroreBahria Hills, Bahria Town Karachi66500 Sq. Yd.Added: 18 hours agoSMSCall",90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_town_karachi_bahria_hills_500_yards_bahria_hills_villa_with_full_basement_6_bed_dd_a_solid_construction_with_cinema_room_grand_mosque_view_for_sale_in_bahria_town_karachi-53126049-13173-1.html
G+1 House Available For Sale,PKR 7.5 Crore,75000000,6,6,240 Sq. Yd,2160.0,34722,House,True,18,"PKR7.5 CroreFederal B Area - Block 10, Federal B Area66240 Sq. Yd.Added: 4 minutes agoSMSCall",93,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/federal_b_area_federal_b_area_-_block_10_g_1_house_available_for_sale-53142581-6694-1.html
A Prime Location 233 Square Yards House In Karachi Is On The Market For Sale,PKR 8.65 Crore,86500000,6,6,233 Sq. Yd,2097.0,41249,House,True,7,"PKR8.65 CroreNorth Nazimabad - Block L, North Nazimabad66233 Sq. Yd.Added: 8 hours agoSMSCall",93,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_-_block_l_a_prime_location_233_square_yards_house_in_karachi_is_on_the_market_for_sale-53266864-7220-1.html
3 Bed Luxury Apartment Available In Easy Monthly Installment At Most Prime Location Of Nazimabad,PKR 1 Crore,10000000,3,2,97 Sq. Yd,873.0,11454,House,True,5,"PKR1 CroreNorth Nazimabad, Karachi3297 Sq. Yd.Added: 8 hours agoSMSCall",71,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_north_nazimabad_3_bed_luxury_apartment_available_in_easy_monthly_installment_at_most_prime_location_of_nazimabad-54452074-11-1.html
Corner Ground plus 1 House,PKR 1.1 Crore,11000000,,,80 Sq. Yd,720.0,15277,House,True,12,"PKR1.1 CroreNorth Town Residency, Surjani Town80 Sq. Yd.Added: 10 hours ago(Updated: 2 hours ago)SMSCall",104,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/surjani_town_north_town_residency_corner_ground_plus_1_house-54521621-10674-1.html
BRAND NEW Victorian Style 400 Sq. Yd BUNGALOW FOR SALE IN GULISTAN E JAUHAR,PKR 11 Crore,110000000,8,7,400 Sq. Yd,3600.0,30555,House,True,23,"PKR11 CroreGulistan-e-Jauhar, Karachi87400 Sq. Yd.Added: 11 hours ago(Updated: 11 hours ago)SMSCall",99,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_brand_new_victorian_style_400_sq_yd_bungalow_for_sale_in_gulistan_e_jauhar-51576364-232-1.html
Prime Location 125 Square Yards Villas Available For Sale In Precinct-12 Bahria Town Karachi,PKR 1.45 Crore,14500000,3,3,125 Sq. Yd,1125.0,12888,House,True,17,"TitaniumPKR1.45 CroreBahria Town - Precinct 12, Bahria Town Karachi33125 Sq. Yd.Added: 40 minutes agoSMSCall",108,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_-_precinct_12_prime_location_125_square_yards_villas_available_for_sale_in_precinct-12_bahria_town_karachi-54239931-10022-1.html
"Ready to Move 3 Bedroom 200 Square Yards Villa Available For Sale in Precinct-10a, Bahria Town Karachi",PKR 2.05 Crore,20500000,3,3,200 Sq. Yd,1800.0,11388,House,True,17,"TitaniumPKR2.05 CroreBahria Town - Precinct 10-A, Bahria Town Karachi33200 Sq. Yd.Added: 42 minutes agoSMSCall",110,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_-_precinct_10-a_ready_to_move_3_bedroom_200_square_yards_villa_available_for_sale_in_precinct-10a_bahria_town_karachi-54487602-18125-1.html
Prime Location Federal B Area - Block 12 House Sized 200 Square Yards Is Available,PKR 7.5 Crore,75000000,,,200 Sq. Yd,1800.0,41666,House,False,5,"PKR7.5 CroreFederal B Area - Block 12, Federal B Area200 Sq. Yd.Added: 22 minutes ago(Updated: 22 minutes ago)SMSCallEmail",122,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/federal_b_area_federal_b_area_-_block_12_prime_location_federal_b_area_-_block_12_house_sized_200_square_yards_is_available-54060040-6696-1.html
Get Your Hands On Prime Location House In Karachi Best Area,PKR 25 Crore,250000000,8,6,"1,000 Sq. Yd",9000.0,27777,House,False,6,"PKR25 CroreNorth Nazimabad - Block F, North Nazimabad861,000 Sq. Yd.Added: 24 minutes agoSMSCallEmail",101,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_-_block_f_get_your_hands_on_prime_location_house_in_karachi_best_area-54162781-7214-1.html
House For Sale,PKR 9.5 Crore,95000000,9,6,400 Sq. Yd,3600.0,26388,House,False,5,"PKR9.5 CroreFederal B Area - Block 12, Federal B Area96400 Sq. Yd.Added: 24 minutes agoSMSCallEmail",99,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/federal_b_area_federal_b_area_-_block_12_house_for_sale-54224461-6696-1.html
240 SQUARE YARDS CORNER HOUSE FOR SALE,PKR 6.5 Crore,65000000,6,6,240 Sq. Yd,2160.0,30092,House,False,31,"PKR6.5 CroreShadman Town - Sector-14/B, Shadman66240 Sq. Yd.Added: 48 minutes ago(Updated: 48 minutes ago)SMSCall",113,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/shadman_shadman_town_-_sector-14_b_240_square_yards_corner_house_for_sale-54330367-11291-1.html
"Ideal 500 + 500 Yards Duplex Square Yards House Has Landed On Market In DHA Phase 8, Karachi",PKR 50 Crore,500000000,10,6,"1,000 Sq. Yd",9000.0,55555,House,False,50,"PKR50 CroreDHA Phase 8, DHA Defence1061,000 Sq. Yd.Added: 2 hours agoSMSCall",76,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_8_ideal_500_500_yards_duplex_square_yards_house_has_landed_on_market_in_dha_phase_8_karachi-54319305-1485-1.html
New Construction 120 Sq. Yd House Available For Sale.,PKR 3 Crore,30000000,4,4,120 Sq. Yd,1080.0,27777,House,False,20,"PKR3 CroreFederal B Area - Block 9, Federal B Area44120 Sq. Yd.Added: 15 minutes ago(Updated: 15 minutes ago)SMSCall",116,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/federal_b_area_federal_b_area_-_block_9_new_construction_120_sq_yd_house_available_for_sale-53984037-6693-1.html
Become Owner Of Your Corner House Today Which Is Centrally Located In North Nazimabad - Block J In Karachi,PKR 8.5 Crore,85000000,5,5,400 Sq. Yd,3600.0,23611,House,False,17,"PKR8.5 CroreNorth Nazimabad - Block J, North Nazimabad55400 Sq. Yd.Added: 15 minutes agoSMSCall",95,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_-_block_j_become_owner_of_your_corner_house_today_which_is_centrally_located_in_north_nazimabad_-_block_j_in_karachi-53985791-7218-1.html
Highly-Coveted Facing Park 400 Square Yards House Is Available In North Nazimabad For Sale,PKR 8.5 Crore,85000000,5,5,400 Sq. Yd,3600.0,23611,House,False,14,"PKR8.5 CroreNorth Nazimabad, Karachi55400 Sq. Yd.Added: 15 minutes ago(Updated: 15 minutes ago)SMSCall",102,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_north_nazimabad_highly-coveted_facing_park_400_square_yards_house_is_available_in_north_nazimabad_for_sale-53985792-11-1.html
Prime Location 240 Square Yards House For Sale Available In Federal B Area,PKR 5.5 Crore,55000000,4,4,240 Sq. Yd,2160.0,25462,House,False,7,"PKR5.5 CroreFederal B Area - Block 9, Federal B Area44240 Sq. Yd.Added: 15 minutes agoSMSCall",93,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/federal_b_area_federal_b_area_-_block_9_prime_location_240_square_yards_house_for_sale_available_in_federal_b_area-53989661-6693-1.html
120 Square Yards House Is Available For Sale,PKR 2.95 Crore,29500000,4,4,120 Sq. Yd,1080.0,27314,House,False,6,"PKR2.95 CrorePunjabi Saudagaran Phase 1, Sector 25-A - Punjabi Saudagar Multi Purpose Society44120 Sq. Yd.Added: 17 minutes agoSMSCallEmail",139,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/sector_25_a_punjabi_saudagar_multi_purpose_society_punjabi_saudagaran_phase_1_120_square_yards_house_is_available_for_sale-54083161-21945-1.html
Get Your Dream House In Capital Cooperative Housing Society Karachi,PKR 3.3 Crore,33000000,,,120 Sq. Yd,1080.0,30555,House,False,17,"PKR3.3 CroreCapital Cooperative Housing Society, Scheme 33 - Sector 35-A120 Sq. Yd.Added: 17 minutes agoSMSCallEmail",116,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_sector_35_a_capital_cooperative_housing_society_get_your_dream_house_in_capital_cooperative_housing_society_karachi-54212783-8908-1.html
Good 240 Square Yards House For Sale In Capital Cooperative Housing Society,PKR 5.65 Crore,56500000,6,6,240 Sq. Yd,2160.0,26157,House,False,25,"PKR5.65 CroreCapital Cooperative Housing Society, Scheme 33 - Sector 35-A66240 Sq. Yd.Added: 17 minutes agoSMSCallEmail",119,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_sector_35_a_capital_cooperative_housing_society_good_240_square_yards_house_for_sale_in_capital_cooperative_housing_society-54212784-8908-1.html
120 Square Yards House In Beautiful Location Of Sector 31 - Punjabi Saudagar City Phase 2 In Karachi,PKR 2.55 Crore,25500000,4,4,120 Sq. Yd,1080.0,23611,House,False,10,"PKR2.55 CroreSector 31 - Punjabi Saudagar City Phase 2, Scheme 33 - Sector 3144120 Sq. Yd.Added: 17 minutes ago(Updated: 17 minutes ago)SMSCallEmail",148,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/scheme_33_sector_31_sector_31_-_punjabi_saudagar_city_phase_2_120_square_yards_house_in_beautiful_location_of_sector_31_-_punjabi_saudagar_city_phase_2_in_karachi-54194409-15498-1.html
Naya Nazimabad Block C 120 Sqyd Bungalow For Sale,PKR 4.15 Crore,41500000,4,5,120 Sq. Yd,1080.0,38425,House,True,10,super hot101Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_c_naya_nazimabad_block_c_120_sqyd_bungalow_for_sale-54106456-14293-1.html
Brand New Owner Built A+ Built Quality 6 Bed DD Villa for sale at Bahria Hills Most Prime location,PKR 9 Crore,90000000,9,6,512 Sq. Yd,4608.0,19531,House,True,18,super hot18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_town_karachi_bahria_hills_brand_new_owner_built_a_built_quality_6_bed_dd_villa_for_sale_at_bahria_hills_most_prime_location-54431585-13173-1.html
300 yards bungalow for sale,PKR 11 Crore,110000000,5,6,300 Sq. Yd,2700.0,40740,House,True,20,super hot20Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_4_300_yards_bungalow_for_sale-54512634-1481-1.html
Naya Nazimabad Block B Single 120 SqYd For Sale,PKR 3.15 Crore,31500000,2,2,120 Sq. Yd,1080.0,29166,House,True,5,super hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_b_naya_nazimabad_block_b_single_120_sqyd_for_sale-54520080-14292-1.html
Brand New West Open Residence For Sale | 6 Bedrooms | Swimming Pool | Basement | Khayaban-E-Faisal | DHA Phase VIII Karachi,PKR 31 Crore,310000000,31,7,500 Sq. Yd,4500.0,68888,House,True,12,super hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_8_brand_new_west_open_residence_for_sale_6_bedrooms_swimming_pool_basement_khayaban-e-faisal_dha_phase_viii_karachi-54375074-1485-1.html
240 Sq. Yd Bungalow For Sale In Gulistan-E-Jauhar (VIP Block ),PKR 6.4 Crore,64000000,6,6,240 Sq. Yd,2160.0,29629,House,True,11,super hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_240_sq_yd_bungalow_for_sale_in_gulistan-e-jauhar_vip_block-54396255-232-1.html
425 Sq. Yd Ground Plus One Luxurious Bunglow For Sale In Gulistan-E-Jauhar Block 14,PKR 11.5 Crore,115000000,6,7,425 Sq. Yd,3825.0,30065,House,True,41,super hot41Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_425_sq_yd_ground_plus_one_luxurious_bunglow_for_sale_in_gulistan-e-jauhar_block_14-54507787-232-1.html
1000 Yards Bungalow Available For Sale  Phase Vi,PKR 42 Crore,420000000,6,6,"1,000 Sq. Yd",9000.0,46666,House,True,43,super hot43Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_6_1000_yards_bungalow_available_for_sale_phase_vi-54344391-1483-1.html
"3 Bed DDL 125sq Yd Villa FOR SALE At ALI BLOCK All Amenities Nearby Including MOSQUE, General Store & Parks",PKR 1.9 Crore,19000000,1,3,200 Sq. Yd,1800.0,10555,House,True,18,super hot18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_-_precinct_10-a_3_bed_ddl_125sq_yd_villa_for_sale_at_ali_block_all_amenities_nearby_including_mosque_general_store_parks-54326344-18125-1.html
1000 Yards Super Luxury Brand New Designer Bungalow For Sale,PKR 85 Crore,850000000,6,6,"1,000 Sq. Yd",9000.0,94444,House,True,24,super hot24Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_phase_8_1000_yards_super_luxury_brand_new_designer_bungalow_for_sale-52159324-1485-1.html
