title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,scraped_date,url
"500 Sq Yd Luxury Villa For Sale Precinct 17, Near Ali Villa, Bahria Town Karachi",PKR 7 Crore,70000000,5,5,500 Sq. Yd,4500.0,15555,House,False,34,34Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_-_precinct_17_500_sq_yd_luxury_villa_for_sale_precinct_17_near_ali_villa_bahria_town_karachi-54437695-10028-1.html
LUXURY CORNER HOUSE FOR SALE KDA OFFICER SOCIETY BLOCK A,PKR 54 Crore,540000000,6,6,600 Sq. Yd,5400.0,100000,House,False,5,5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_luxury_corner_house_for_sale_kda_officer_society_block_a-53985947-508-1.html
House For Sale In Beautiful Naya Nazimabad - Block A,PKR 4.3 Crore,43000000,5,5,120 Sq. Yd,1080.0,39814,House,False,18,18VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_a_house_for_sale_in_beautiful_naya_nazimabad_-_block_a-53578181-14291-1.html
Sale A House In Karachi Prime Location,PKR 3.9 Crore,39000000,4,4,120 Sq. Yd,1080.0,36111,House,False,15,15VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_a_sale_a_house_in_karachi_prime_location-53581213-14291-1.html
In Naya Nazimabad - Block C 120 Square Yards House For sale,PKR 4.25 Crore,42500000,3,3,120 Sq. Yd,1080.0,39351,House,False,18,18VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_c_in_naya_nazimabad_-_block_c_120_square_yards_house_for_sale-53773628-14293-1.html
240 Square Yards House For Sale In Naya Nazimabad - Block C Karachi,PKR 6.5 Crore,65000000,5,5,240 Sq. Yd,2160.0,30092,House,False,14,14VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_c_240_square_yards_house_for_sale_in_naya_nazimabad_-_block_c_karachi-53793348-14293-1.html
Well-constructed House Available For sale In Naya Nazimabad - Block C,PKR 4.25 Crore,42500000,3,3,120 Sq. Yd,1080.0,39351,House,False,28,28VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_c_well-constructed_house_available_for_sale_in_naya_nazimabad_-_block_c-53816110-14293-1.html
Modern Design 250 Square Yards 4 & 5 Bedrooms Villas Available For Sale in Precinct 16 Bahria Town Karachi,PKR 2.5 Crore,25000000,2,4,250 Sq. Yd,2250.0,11111,House,True,17,super hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_-_precinct_16_modern_design_250_square_yards_4_5_bedrooms_villas_available_for_sale_in_precinct_16_bahria_town_karachi-54532726-10027-1.html
350 Sq Yd Corner 4 Bed DD Lounge Sports Villas With Back Yard LAWN At LOWEST RATE Of MARKET,PKR 2.15 Crore,21500000,2,4,350 Sq. Yd,3150.0,6825,House,True,26,super hot26Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/bahria_town_karachi_bahria_sports_city_350_sq_yd_corner_4_bed_dd_lounge_sports_villas_with_back_yard_lawn_at_lowest_rate_of_market-53351801-10061-1.html
Bungalow For Sale 500 Square Yards In DHA Phase 8,PKR 28 Crore,280000000,6,7,500 Sq. Yd,4500.0,62222,House,True,25,super hot25Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_8_bungalow_for_sale_500_square_yards_in_dha_phase_8-54528152-1485-1.html
BRAND NEW TOWN HOUSE AVAILABLE FOR SALE,PKR 11.5 Crore,115000000,5,5,250 Sq. Yd,2250.0,51111,House,True,7,super hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/karachi_khalid_bin_walid_road_brand_new_town_house_available_for_sale-54583494-253-1.html
350 Square Yards Fully Renovated House For Sale,PKR 8.55 Crore,85500000,4,5,350 Sq. Yd,3150.0,27142,House,True,36,super hot361VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/malir_falcon_complex_new_malir_350_square_yards_fully_renovated_house_for_sale-45261204-9582-1.html
Prime Location Saima Arabian Villas House Sized 120 Square Yards Is Available,PKR 2 Crore,20000000,4,4,120 Sq. Yd,1080.0,18518,House,True,19,super hot191VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gadap_town_saima_arabian_villas_prime_location_saima_arabian_villas_house_sized_120_square_yards_is_available-54562598-8856-1.html
LEASE 140 SQ YARDS DOUBLE STOREY 120 FEET ROAD COMMERCIAL PURPAS,PKR 6 Crore,60000000,4,5,140 Sq. Yd,1260.0,47619,House,True,21,super hot21Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan-e-iqbal_-_block_13_d-1_lease_140_sq_yards_double_storey_120_feet_road_commercial_purpas-53307832-6875-1.html
Super Grey Structure 3 Bedroom Villa At Prime Location Of Ali Block AVAILABLE FOR SALE.,PKR 1.1 Crore,11000000,1,3,125 Sq. Yd,1125.0,9777,House,True,17,super hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/bahria_town_precinct_12_bahria_town_-_ali_block_super_grey_structure_3_bedroom_villa_at_prime_location_of_ali_block_available_for_sale-54558322-10023-1.html
Find Your Ideal Prime Location House In Karachi Under Rs. 42500000,PKR 4.25 Crore,42500000,4,4,120 Sq. Yd,1080.0,39351,House,True,16,super hot161VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_c_find_your_ideal_prime_location_house_in_karachi_under_rs_42500000-54508506-14293-1.html
Prime Location House For sale In Rs. 52500000,PKR 5.25 Crore,52500000,5,5,160 Sq. Yd,1440.0,36458,House,True,22,super hot221VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_d_prime_location_house_for_sale_in_rs_52500000-54508507-14294-1.html
Architectural Perfection Brand New 500 Yards Bungalow For Sale in DHA Phase 8 Karachi,PKR 28 Crore,280000000,6,7,500 Sq. Yd,4500.0,62222,House,True,48,hot48Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_8_architectural_perfection_brand_new_500_yards_bungalow_for_sale_in_dha_phase_8_karachi-54415297-1485-1.html
Owner Bulit Brand New 500 Yards Bungalow For Sale in DHA Phase 8 Karachi,PKR 22 Crore,220000000,5,7,500 Sq. Yd,4500.0,48888,House,True,33,hot33Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_8_owner_bulit_brand_new_500_yards_bungalow_for_sale_in_dha_phase_8_karachi-54431667-1485-1.html
Brand New 160 Sq. Yd. West Open House for Sale A1-88-C,PKR 6.2 Crore,62000000,4,5,160 Sq. Yd,1440.0,43055,House,False,12,hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_c_brand_new_160_sq_yd_west_open_house_for_sale_a1-88-c-54591216-14293-1.html
Investment Deal 240 Double Storey Bungalow In A Super Secure Gated Society Reasonable Demand Near Aohs Dohs National Stadium,PKR 15 Crore,150000000,6,6,240 Sq. Yd,2160.0,69444,House,False,9,hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_investment_deal_240_double_storey_bungalow_in_a_super_secure_gated_society_reasonable_demand_near_aohs_dohs_national_stadium-45199056-508-1.html
Luxurious 4-Bedroom Villa in Falaknaz Presidency,PKR 3.5 Crore,35000000,3,4,125 Sq. Yd,1125.0,31111,House,False,8,hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/malir_falaknaz_presidency_luxurious_4-bedroom_villa_in_falaknaz_presidency-54591134-9700-1.html
Brand New 120 Square Yards House Available In Capital Cooperative Housing Society For sale,PKR 3.5 Crore,35000000,4,4,120 Sq. Yd,1080.0,32407,House,False,8,hot8VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/scheme_33_sector_35_a_capital_cooperative_housing_society_brand_new_120_square_yards_house_available_in_capital_cooperative_housing_society_for_sale-54588682-8908-1.html
Two Unit House For Sale 3+3 Fully Renovated Chance Deal,PKR 17 Crore,170000000,6,6,500 Sq. Yd,4500.0,37777,House,False,19,hot19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_zone_a_two_unit_house_for_sale_3_3_fully_renovated_chance_deal-54588062-6677-1.html
120 Square Yards House For sale In Beautiful Naya Nazimabad - Block D,PKR 3.7 Crore,37000000,4,4,120 Sq. Yd,1080.0,34259,House,False,22,22VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_-_block_d_120_square_yards_house_for_sale_in_beautiful_naya_nazimabad_-_block_d-54079118-14294-1.html
600 Sq Yard Hill View Top Class Location West Open Park Facing Bangalow Near Aohs Dohs National Studiam,PKR 55 Crore,550000000,5,5,600 Sq. Yd,5400.0,101851,House,False,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_600_sq_yard_hill_view_top_class_location_west_open_park_facing_bangalow_near_aohs_dohs_national_studiam-47513618-508-1.html
240 Yard Bungalow Ground Plus 1 Furnished Bungalow For Sale Best For Investment Near Aohs Dohs Best,PKR 18 Crore,180000000,4,4,240 Sq. Yd,2160.0,83333,House,False,14,14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_240_yard_bungalow_ground_plus_1_furnished_bungalow_for_sale_best_for_investment_near_aohs_dohs_best-44472668-508-1.html
240 Yard Ground Plus 1 Best For 2 Families Out Class Location Ready To Move,PKR 17 Crore,170000000,6,6,400 Sq. Yd,3600.0,47222,Commercial,False,21,21Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_240_yard_ground_plus_1_best_for_2_families_out_class_location_ready_to_move-41008585-508-1.html
600 Sq Yard Bungalow With Basement 2 Kitchen Neat And Clean Best Chance Deal,PKR 60 Crore,600000000,5,5,600 Sq. Yd,5400.0,111111,House,False,8,8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_national_stadium_colony_600_sq_yard_bungalow_with_basement_2_kitchen_neat_and_clean_best_chance_deal-42259792-6908-1.html
Kda Officers Society Block A National Stadium 600 Sq Yard Bungalow 10bed rooms with 3 kitch best for joints Families best for investment deal,PKR 25 Crore,250000000,25,6,600 Sq. Yd,5400.0,46296,House,False,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_kda_officers_society_block_a_national_stadium_600_sq_yard_bungalow_10bed_rooms_with_3_kitch_best_for_joints_families_best_for_investment_deal-41549460-508-1.html
DHA Phase 8 House For Sale Sized 666 Square Yards,PKR 41 Crore,410000000,5,5,666 Sq. Yd,5994.0,68401,House,False,19,19VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_8_dha_phase_8_house_for_sale_sized_666_square_yards-54250270-1485-1.html
"400 Square Yard Double Storey Bungalow Near Aohs, Dohs National Stadium Outclass Location Park",PKR 45 Crore,450000000,6,6,400 Sq. Yd,3600.0,125000,House,False,21,21Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_400_square_yard_double_storey_bungalow_near_aohs_dohs_national_stadium_outclass_location_park-42661197-508-1.html
500 Yards Bungalow For Sale in Phase 5,PKR 13 Crore,130000000,4,5,500 Sq. Yd,4500.0,28888,House,True,19,super hot19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_5_500_yards_bungalow_for_sale_in_phase_5-54398298-1482-1.html
CLIFTON BLOCK 08 425 YARDS BUNGALOW FOR SALE,PKR 15.25 Crore,152500000,4,5,425 Sq. Yd,3825.0,39869,House,True,11,super hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/clifton_clifton_-_block_8_clifton_block_08_425_yards_bungalow_for_sale-54408770-1670-1.html
500 Square Yards Brand New Luxury Bungalow For Sale | 5 Bedrooms | Swimming Pool | Basement | Semi-Furnished | DHA Phase VIII Karachi,PKR 31.5 Crore,315000000,31,6,500 Sq. Yd,4500.0,70000,House,True,12,super hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_8_500_square_yards_brand_new_luxury_bungalow_for_sale_5_bedrooms_swimming_pool_basement_semi-furnished_dha_phase_viii_karachi-54468339-1485-1.html
Ultra Modern Fully Furnished Bungalow For Sale | 7 Bedrooms | Full Basement | West Open | DHA Phase V Karachi,PKR 42 Crore,420000000,42,7,689 Sq. Yd,6201.0,67731,House,True,13,super hot13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_5_ultra_modern_fully_furnished_bungalow_for_sale_7_bedrooms_full_basement_west_open_dha_phase_v_karachi-54468370-1482-1.html
Luxury Bungalow For Sale | 5 Bedrooms | Full Basement | Zulfiqar Street | DHA Phase VIII Karachi,PKR 29 Crore,290000000,29,6,500 Sq. Yd,4500.0,64444,House,True,10,super hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_8_luxury_bungalow_for_sale_5_bedrooms_full_basement_zulfiqar_street_dha_phase_viii_karachi-54468517-1485-1.html
Ready To Buy A House 600 Square Yards In Faran Cooperative Housing Society,PKR 25 Crore,250000000,6,6,600 Sq. Yd,5400.0,46296,House,True,12,super hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_faran_cooperative_housing_society_ready_to_buy_a_house_600_square_yards_in_faran_cooperative_housing_society-47434575-19979-1.html
1464 Sq. Yds Prime Builder Opportunity 2-Side Corner Demolish Condition House for Sale PECHS Block 3,PKR 50 Crore,500000000,4,4,"1,464 Sq. Yd",13176.0,37947,House,True,7,super hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/pechs_pechs_block_3_1464_sq_yds_prime_builder_opportunity_2-side_corner_demolish_condition_house_for_sale_pechs_block_3-54266449-6934-1.html
For Sale: 2 Unit Spacious 1000 Sq. Yards Well-Maintained House,PKR 29 Crore,290000000,6,7,"1,000 Sq. Yd",9000.0,32222,House,True,10,super hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_6_for_sale_2_unit_spacious_1000_sq_yards_well-maintained_house-54469741-1483-1.html
Prime Location DHA Phase 7 Extension 100 Square Yards House Up For Sale,PKR 5.75 Crore,57500000,,,100 Sq. Yd,900.0,63888,House,True,25,super hot251VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_prime_location_dha_phase_7_extension_100_square_yards_house_up_for_sale-54576853-1674-1.html
*Brand New 240 Sq Yd Ground+1 West Open House For Sale | Leased | Bank Loan Applicable | Saadi Town Block 5*,PKR 4.5 Crore,45000000,6,6,240 Sq. Yd,2160.0,20833,House,True,24,super hot241Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/saadi_town_saadi_town_-_block_5_brand_new_240_sq_yd_ground_1_west_open_house_for_sale_leased_bank_loan_applicable_saadi_town_block_5-54576455-12971-1.html
1000 SQ. YARDS LUXURY RESIDENCE FOR SALE | PRIME DHA PHASE 6,PKR 50 Crore,500000000,6,6,"1,000 Sq. Yd",9000.0,55555,House,True,15,hot15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_6_1000_sq_yards_luxury_residence_for_sale_prime_dha_phase_6-54590733-1483-1.html
FOR SALE TOWN HOUSE 200 SQ YARDS,PKR 10 Crore,100000000,5,5,200 Sq. Yd,1800.0,55555,House,True,16,hot16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/jamshed_town_pechs_for_sale_town_house_200_sq_yards-54590401-403-1.html
200 YARDS ONE UNIT 3 BED D/D CORNER HOUSE,PKR 4.25 Crore,42500000,4,3,200 Sq. Yd,1800.0,23611,House,False,21,hot21Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/scheme_33_prem_villas_phase_2_200_yards_one_unit_3_bed_d_d_corner_house-54590860-15295-1.html
BRAND NEW 300 YARDS DOUBLE STORY 6 BED CORNER WEST OPEN,PKR 11 Crore,110000000,11,4,300 Sq. Yd,2700.0,40740,Unknown,False,12,hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_14_brand_new_300_yards_double_story_6_bed_corner_west_open-54516722-6838-1.html
120 YARDS G+2 HOUSE 8 BED D/D WEST OPEN,PKR 3.1 Crore,31000000,3,6,120 Sq. Yd,1080.0,28703,House,False,8,hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/federal_b_area_federal_b_area_-_block_9_120_yards_g_2_house_8_bed_d_d_west_open-54500585-6693-1.html
Brand New 80 Sqyds Villa For Sale,PKR 85 Lakh,8500000,2,2,80 Sq. Yd,720.0,11805,House,False,7,hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/surjani_town_north_town_residency_brand_new_80_sqyds_villa_for_sale-54529991-10674-1.html
ONE UNIT HOUSE 4 BED D/D WELL MANTINE HOUSE,PKR 5.25 Crore,52500000,5,5,200 Sq. Yd,1800.0,29166,House,False,29,hot29Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan-e-iqbal_-_block_4a_one_unit_house_4_bed_d_d_well_mantine_house-54042077-6865-1.html
"800 Yard Ground Plus 2 Bungalow, Basement Garden Fully Renovated Best For 4 Families Joint Families",PKR 40 Crore,400000000,10,6,800 Sq. Yd,7200.0,55555,House,False,29,29Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_800_yard_ground_plus_2_bungalow_basement_garden_fully_renovated_best_for_4_families_joint_families-41995393-508-1.html
800 Yard Old Bungalow Resonabale Demand Investment Deal Direct Owner Meeting,PKR 42 Crore,420000000,6,6,800 Sq. Yd,7200.0,58333,House,False,20,20Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_800_yard_old_bungalow_resonabale_demand_investment_deal_direct_owner_meeting-41953615-508-1.html
Kda Officers Society Block A National Stadium 240 Yard Bungalow Best Chance Deal Best For Investment,PKR 14 Crore,140000000,6,6,240 Sq. Yd,2160.0,64814,House,False,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_kda_officers_society_block_a_national_stadium_240_yard_bungalow_best_chance_deal_best_for_investment-41854923-508-1.html
400 Yard Double Storey Bungalow Garden Best For Investment Best Chance Deal Near Aohs ' Dohs National Stadium,PKR 35 Crore,350000000,6,5,400 Sq. Yd,3600.0,97222,House,False,27,27VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_400_yard_double_storey_bungalow_garden_best_for_investment_best_chance_deal_near_aohs_dohs_national_stadium-47102639-508-1.html
"Bahria Homes 152 Sq Yd Villa For Sale Precinct-11B, BTK. 3 Bedrooms | DDL, Closed Italian Kitchen. Near Entrance |",PKR 1.42 Crore,14200000,1,3,"3,800 Sq. Yd",34200.0,415,House,True,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/bahria_town_precinct_11_bahria_town_-_precinct_11-b_bahria_homes_152_sq_yd_villa_for_sale_precinct-11b_btk_3_bedrooms_ddl_closed_italian_kitchen_near_entrance-54532687-10021-1.html
240 Yards Old Bungalow West Open Top Class Location Near Aohs Dohs National Stadium Best Chance Deal,PKR 20 Crore,200000000,5,5,240 Sq. Yd,2160.0,92592,House,False,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_240_yards_old_bungalow_west_open_top_class_location_near_aohs_dohs_national_stadium_best_chance_deal-44472666-508-1.html
Gulshan-e-Iqbal - Block 4 700 Square Yards House Up For sale,PKR 16 Crore,160000000,5,5,700 Sq. Yd,6300.0,25396,House,False,7,7VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan-e-iqbal_-_block_4_gulshan-e-iqbal_-_block_4_700_square_yards_house_up_for_sale-54405546-6864-1.html
Get In Touch Now To Buy A House In Bahria Town - Precinct 8,PKR 4 Crore,40000000,5,5,270 Sq. Yd,2430.0,16460,House,False,5,5VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_-_precinct_8_get_in_touch_now_to_buy_a_house_in_bahria_town_-_precinct_8-54337186-10016-1.html
End Your Search For House Here And sale Now,PKR 8.8 Crore,88000000,4,4,350 Sq. Yd,3150.0,27936,House,True,14,super hot14VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,98,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/malir_falcon_complex_new_malir_end_your_search_for_house_here_and_sale_now-54029439-9582-1.html
Ready To Buy A House In Falcon Complex New Malir Karachi,PKR 11.06 Crore,110600000,5,5,500 Sq. Yd,4500.0,24577,House,True,15,super hot151VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/malir_falcon_complex_new_malir_ready_to_buy_a_house_in_falcon_complex_new_malir_karachi-54029404-9582-1.html
"152 Sq Yd Corner Iqbal Villa NearGALLERY, Precinct-2 Surrounded By Park, Mosque, Sports Complex & Shopping Gallery. Ideal For Living Or Rental Investment. Call Now!",PKR 1.85 Crore,18500000,3,3,152 Sq. Yd,1368.0,13523,House,True,19,super hot19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/bahria_town_precinct_2_bahria_homes_-_iqbal_villas_152_sq_yd_corner_iqbal_villa_neargallery_precinct-2_surrounded_by_park_mosque_sports_complex_shopping_gallery_ideal_for_living_or_rental_investment_call_now-54501772-9031-1.html
"500 SQ YD Brand New 5-Bedroom Villa For Sale Precinct-51, Bahria Paradise, Bahria Town Karachi Close to Mosque | All Amenities Nearby | Developed & Ready-to-Move.",PKR 4.6 Crore,46000000,4,5,500 Sq. Yd,4500.0,10222,House,True,12,super hot121Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/bahria_town_karachi_bahria_paradise_500_sq_yd_brand_new_5-bedroom_villa_for_sale_precinct-51_bahria_paradise_bahria_town_karachi_close_to_mosque_all_amenities_nearby_developed_ready-to-move-54251051-11458-1.html
300 Yards Bungalow For Sale,PKR 11 Crore,110000000,5,6,300 Sq. Yd,2700.0,40740,House,True,20,super hot20Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Karachi,2026-08-10,https://www.zameen.com/Property/dha_defence_dha_phase_4_300_yards_bungalow_for_sale-54512634-1481-1.html
